rad_counter,rad_long_counter,short_rad_synergy,middle_rad_synergy,long_rad_synergy,rad_win
0.4934565940517964,0.46522920417752633,0.3961173342133094,0.43958525952947813,0.4674092223430968,0
0.48378596457319584,0.48247386959846034,0.4642928695229491,0.439673479983838,0.4498368568284419,0
0.502012508793466,0.4846400645346172,0.46085710898125115,0.48420874134577574,0.5056187383048727,0
0.504534507822856,0.5224618977902489,0.5175177745882745,0.504219025271056,0.5121895760624218,1
0.502421283209887,0.5052299401080157,0.5092109079125823,0.5056997220395972,0.5038311610754499,1
0.5021859686466711,0.5066235325758809,0.5253722010134751,0.4939877215138937,0.490099743545206,1
0.5012945962933367,0.5220602104885328,0.576899938296997,0.5804341092674628,0.5531414412172634,0
0.4989192574106644,0.5088972888933626,0.4939598708267356,0.4436382842053866,0.5098155347220936,1
0.5212435261272322,0.5168561725985075,0.48249370605753583,0.4983025824246333,0.5030973295198986,1
0.5137113383131962,0.4840544268701259,0.4967191395351083,0.4746441048700743,0.49576622022602124,1
0.4960731994617601,0.48287129303593523,0.5637363799569847,0.5764947396088005,0.5501574481830644,1
0.4702386158953818,0.4639955619122106,0.4624034293850068,0.4594263443588873,0.4354829747146377,0
0.4769723075731898,0.4850237416187027,0.4996058127918593,0.5109930272048111,0.5123560167674345,1
0.47806904999376404,0.5135799476369619,0.5047775012966582,0.4956787136672195,0.4910889714189233,1
0.5081430594786944,0.5083082787378286,0.49931559809138165,0.48123501649483236,0.4845131911668966,1
0.48303106959233827,0.49519720805589085,0.47281812242880106,0.4814358279413312,0.5226219831175987,1
0.5269623409823534,0.5154482779175351,0.5592397949841752,0.5160448170498857,0.5112946520719378,1
0.5424579549335524,0.5221387841441445,0.5514881623534342,0.5613885029781274,0.5282154865355511,1
0.48394035003345454,0.5068695809107365,0.5290199730995531,0.5097184686234741,0.4802282169807177,0
0.47555533939292804,0.507464629452189,0.5014240051529969,0.4918090107097857,0.4914108580128332,1
0.46629978280714035,0.4834539439881966,0.5242540792540795,0.5214745891969053,0.5017292427220235,0
0.5100516657466069,0.477938340101697,0.5076078382282034,0.4535205730888407,0.4837004880974364,0
0.5098184527878281,0.49448300731497685,0.5116724927061961,0.5181227002499252,0.5028565730741132,0
0.5049240402793693,0.49057239800878527,0.528034732500642,0.5279169464944709,0.5306913328585108,1
0.5116767299733646,0.5152455563868832,0.4970934507592709,0.5173759127299457,0.509842899073495,0
0.4622445388253659,0.4679310322832964,0.42733253588516745,0.4234784076304726,0.42191771170727577,0
0.4895083755803277,0.4949767756265402,0.475947514692771,0.46018166947203254,0.48704132030960234,0
0.5125345806917327,0.4902290760900881,0.4387162037764045,0.44725770362704137,0.45369227213320656,1
0.49087282940929633,0.5100565859659578,0.4672635032693931,0.46456254928827095,0.4707728662219302,1
0.4599777444144414,0.48415285856478346,0.4871121934531545,0.47151023320796037,0.4731676347465198,0
0.5146011697077539,0.49817258721760993,0.5180171867966826,0.5296623862016901,0.5361138561907339,1
0.5242615477850247,0.5113763037554786,0.5550810242858288,0.542024515716483,0.5487664319854492,1
0.4715189548474822,0.49488368200089344,0.46930201911909214,0.5248400602943211,0.5191542460661738,1
0.4717129133582823,0.4967028187063941,0.4952470147401586,0.5242915512383093,0.5133361302084909,0
0.4873598971595478,0.5118255752618581,0.44370583664701313,0.46248387430289944,0.46803163731755815,1
0.4833068841274752,0.5120804946977853,0.46907769460586374,0.45400485362495147,0.5064848692973692,1
0.49595648734887215,0.514283044883207,0.5369262887171711,0.5172761157763326,0.5162169227870727,1
0.4625499960083611,0.46540573133608343,0.37512274275432167,0.5325283926789648,0.48872649308354726,0
0.47670667765262814,0.4768788202333014,0.4997540981907809,0.4766337003039129,0.47935645974972385,1
0.539587550909326,0.533755065940322,0.5160415797992777,0.5632577420294616,0.5639098152944169,1
0.5437400632076954,0.5000215655125773,0.47037379484747904,0.46490767359575413,0.4968900545917573,1
0.4795997028427951,0.49230733507007984,0.44169983166234256,0.4749147168905294,0.46435822043027875,0
0.5013114378724675,0.49168649224882854,0.544747639277032,0.5474957903743858,0.5270350978886202,0
0.5233365667547728,0.5276056202424373,0.5185410226706572,0.5443661083066488,0.5357354001453428,1
0.5218649699999945,0.4793851069724859,0.48946249201900127,0.4846108972399296,0.5251820014861784,0
0.5359648349304968,0.5207639537567437,0.5481962486586206,0.5320938139107187,0.5300863006930093,1
0.49707260259832753,0.47933819785314824,0.4760465772290847,0.5270527385659554,0.5124864646960431,0
0.5278094666394499,0.519430341573662,0.4888400488400489,0.4945776555676028,0.49694692032821325,0
0.5242810300477089,0.510366633699616,0.49408949184893575,0.5335748995045881,0.5232422787358569,1
0.5289559530146445,0.5050315265161268,0.5543649953387675,0.539712296340045,0.517812786433663,0
0.5456798524714885,0.4882808601896172,0.5569693834647379,0.5862605827161589,0.550560185023072,0
0.5292049063958544,0.5156564097802027,0.47093964858670745,0.4628168211227046,0.4846096166142747,0
0.5174924423499855,0.5188597129748718,0.5176867512332628,0.5415108440167848,0.43687470171526976,1
0.46968804502963557,0.4945314451123763,0.42543544310261866,0.47038520750301255,0.49299755081610963,0
0.4806954788077821,0.5161752937419933,0.4521368157320129,0.484462967521853,0.4832631706137335,0
0.5413915117230281,0.5176951725965706,0.5481614368379073,0.5620809766792195,0.5231105580616051,0
0.4728245549061697,0.4844809820660802,0.46995897819782184,0.4247307870681958,0.44196252554085336,0
0.49973940972970243,0.49183093063684236,0.5031834847659237,0.512593147468354,0.49718763149083156,0
0.4749097600885531,0.4987666604641027,0.5299916886379195,0.5110052948050381,0.5056480560679182,0
0.4941391813853448,0.4910333161024328,0.48610829689318297,0.4763957102486113,0.5024057963487436,1
0.4920200043540044,0.5080958995818119,0.5013330778755403,0.5125322933445777,0.5008732462233276,0
0.46801358778709246,0.4913869679242917,0.4901766037377092,0.4927225548216404,0.47622668284784114,0
0.4573831684862163,0.4829616828159854,0.5103743948759383,0.4985200274864132,0.5020551960519232,0
0.4736301543110459,0.5114207638518743,0.513886221619668,0.5014268693124513,0.4819660194297623,1
0.49939479702060846,0.5055162371934033,0.5166805021874951,0.49860803594107805,0.4920808265370008,1
0.4916022230589542,0.49681614115282874,0.4424502218651244,0.43896246904127845,0.45780419449092974,0
0.4909709536610588,0.499215488164114,0.42871295840716794,0.45683538165688253,0.4639782999155505,1
0.4842516381097468,0.4808060874411108,0.5127720232554674,0.48461619360539376,0.4854981925320601,1
0.49876230496338253,0.5002833429538185,0.49850544502123484,0.5004276408903474,0.45410496795497457,0
0.5395925246741321,0.5269102326201379,0.5052914456420093,0.5105711063989877,0.5320171514788002,1
0.49656838239480744,0.5104465335795544,0.4547895276074132,0.4506682453878036,0.4743145973126791,1
0.4737684295850775,0.4993380050511348,0.48355681435325887,0.4696294629290575,0.45726100970285877,1
0.5095429509856026,0.4877394284937978,0.4963163641811395,0.4686097935949354,0.4780511437247574,0
0.46796400381615777,0.49150538507546726,0.47287084910909344,0.4792447215022734,0.48195028211688057,0
0.4566586696374543,0.4530490644765194,0.44629207096080165,0.4616609227560519,0.48796555841521394,0
0.4975864225832508,0.5115129966146352,0.5126227663289111,0.5096044899885015,0.5162097414562186,1
0.5119668478029615,0.5022405297712935,0.47230838127389846,0.4848235233832316,0.48686804613451695,0
0.4753010330991434,0.4978238781057017,0.46349563834733026,0.47219753499676254,0.4913573805633987,1
0.5135231175405744,0.5234531389530506,0.5383219366840055,0.5511585967605719,0.5491048084018502,1
0.46814329939789906,0.4775716802625592,0.5321288515406163,0.5939297074728108,0.5391475184297234,0
0.492835532218567,0.5022566526023271,0.4840063376991527,0.4897811738437744,0.4804996683380073,0
0.4716960006673028,0.5077464674559093,0.45571264106213416,0.46301335103452146,0.499228417592889,1
0.49543659461066253,0.5000515666960645,0.4922228327228325,0.45993055632235114,0.46530650274175767,1
0.4730424543298664,0.47910627538056233,0.5595356307911306,0.5450593763059473,0.545439945796783,0
0.5291889718192686,0.5243205431191742,0.48872652878237177,0.500847011443294,0.4944808520455804,0
0.4859053441846575,0.4962233954028995,0.4849390679700501,0.5125942442684803,0.493009334577979,0
0.4511213354330004,0.49176567001625476,0.5309409521384311,0.46774690265929325,0.4802969529254696,0
0.5142250309322861,0.5105154426629166,0.49687060244489023,0.48438356826354145,0.4784105685568069,0
0.48240358774637404,0.4993254763337065,0.5384525286541416,0.5070083269029053,0.5256003900284372,0
0.5065478450083226,0.5049024746176083,0.5275773701184662,0.5116170205447256,0.5080941549592021,0
0.4870141486517725,0.4870108876515452,0.46922604920670397,0.5014722412437916,0.4945262318287015,0
0.4572948035884384,0.4968805873969398,0.560823382814098,0.5112272378619841,0.5007174245800521,1
0.507270255814938,0.5068977778046935,0.4174813258636786,0.42840848352740873,0.4992121836068331,1
0.4793750121148904,0.5080608910763721,0.5309364045091655,0.5211086447494303,0.49030574488241035,0
0.44983616378978397,0.4639279314896931,0.425213705981976,0.41723837459355223,0.45385762218468917,0
0.5166372596801972,0.5259800748303058,0.5698969707349372,0.5360868197232089,0.543552492712072,1
0.5127695734331349,0.47910181514215144,0.5304253715597982,0.5576828571894279,0.5222186392650413,0
0.5128521588681896,0.4812384941855009,0.534008687997446,0.4897936303749571,0.49034794062196846,0
0.4913725354568503,0.5055201857435903,0.4594569036702126,0.5233806172903563,0.5188031982252969,0
0.48032708043767797,0.5246326728915812,0.5212350568571165,0.5203318275285803,0.5083807869085394,1
0.47037548407913227,0.4680461922271933,0.4965331895602903,0.4744226629539976,0.49794511147978787,0
0.49774624239952797,0.5093023627137144,0.525043894954609,0.5111135366569568,0.513150870626045,0
0.5203122436136474,0.5076742356064352,0.4680561008272209,0.5007396855094917,0.5210113341238858,1
0.5107374236614541,0.5269247535105099,0.5097406910722129,0.49613752316501164,0.5358507766097494,0
0.4811042356308034,0.49372588465564915,0.43834367245657574,0.43651478447817116,0.46277314990219026,0
0.4807297161064241,0.4953352617787884,0.49624968521760726,0.48697655306510457,0.511321142662842,1
0.5090259265996109,0.49510710916164874,0.5035983285158824,0.49533378027537917,0.4889703946680795,1
0.5212454779826525,0.5168438732332243,0.5450715304971129,0.5742710489799767,0.5561935430399483,0
0.5394123652124941,0.5000666149589178,0.5579757128099931,0.5225511711806702,0.5229035875848382,0
0.5074021664167058,0.5009567019345125,0.4542609920749393,0.43633347501552844,0.4821940352259168,0
0.5043730234241052,0.5110123371545241,0.5357079824936968,0.5444826375150946,0.5326089302150752,1
0.4816568246766231,0.4738206544671847,0.4888470891384845,0.4706836184740986,0.4483585150884865,0
0.46534693329214194,0.49179514151187975,0.530816987904102,0.5139141550358466,0.4906740534038141,0
0.43291443988318,0.4788499463114467,0.4734285927632702,0.4781313477011449,0.497411502292392,1
0.4824135198370896,0.5045573904923178,0.41110500610500605,0.447106281969943,0.45537730908607577,0
0.4908201759390384,0.5042981324651425,0.4472016667515633,0.5048597213221381,0.4806186045054891,1
0.5524868672372875,0.5200508237673074,0.5317010635764341,0.5616586666802692,0.5378159497774947,1
0.48623371469980387,0.5249014418424165,0.5635806351919437,0.5352369125753602,0.5119737521416494,1
0.49443413473708303,0.49405150345278176,0.4572692323963026,0.4697656091705447,0.5160231142543612,1
0.47285126621281004,0.4882787827050524,0.5038854382332643,0.47566315626361577,0.48008906326214174,1
0.4834772764650618,0.4746217822346391,0.4843232680151511,0.48703107889923275,0.4860276630843276,0
0.47113591304628805,0.4849897195008131,0.5037507728844046,0.5254498376386911,0.5303966255677021,1
0.47412853712835473,0.473614450400693,0.4193708914542249,0.45550308667840156,0.454360082177274,0
0.5268454261548354,0.5157041402135244,0.5760181401652974,0.5281198225138148,0.5149386687667267,1
0.48426060071584304,0.5105945829211709,0.48126796063177146,0.45823669982254056,0.4872260470092534,1
0.5344901120212932,0.4958764808486097,0.4709500077725841,0.5036239700716204,0.5034473255511087,0
0.4845931975965188,0.4927991499265043,0.48163832968805753,0.4734207100370894,0.4870067355260798,0
0.47800561031492067,0.4887970039778821,0.5272881542268425,0.5114948642636178,0.4824443813778772,1
0.5216100586545942,0.48249660427215435,0.5285913844334896,0.49202615811708644,0.5052266312277218,0
0.5077087025998115,0.5133578485663325,0.5560419210419209,0.46067890821472257,0.5219547429357402,1
0.5066170639193357,0.5357637370413837,0.5365817918917373,0.49946502709630247,0.5181093236452547,1
0.4952455519317825,0.5086427550763517,0.4342864036816233,0.44663790925078645,0.4875992725900267,0
0.4969897639149245,0.5250960625043859,0.46680906750145146,0.48811425218402454,0.48879455076904615,1
0.4714917885469222,0.5005034699562361,0.5066346378303732,0.5206574122134959,0.5135454336439877,1
0.5300300602980095,0.5165306721833623,0.504998746010032,0.5233919084171931,0.5183424242913247,1
0.506863169421283,0.4917870934392595,0.5356403302643926,0.5184347421153658,0.5231405762003296,1
0.4899084057449731,0.49364640307991775,0.5283932382729175,0.517722567067248,0.5140827864790858,0
0.49503744007222183,0.517173129693399,0.5676659720341449,0.5768895302478902,0.5332709659172645,0
0.5028240056846425,0.5272647210578082,0.5423070236670836,0.5319270637915048,0.508152235044657,0
0.5117815393177343,0.4848044743336522,0.4810833930527755,0.4939477410144276,0.4792473251764807,1
0.49263696518333094,0.5132492993738407,0.5673803825061183,0.5367485237224481,0.510695591205773,0
0.5499825345196212,0.5173178489454862,0.4764941911233942,0.5035919894572948,0.5077586017745391,0
0.49929376801800596,0.519694920715085,0.44383860284595567,0.47254001622773395,0.47683801025865674,1
0.51777256138127,0.5129521273163353,0.5216239316239315,0.5010090916708563,0.4809302804246293,0
0.5231991128074448,0.5177354046578212,0.4753822837809388,0.4736597853854384,0.5283662168694719,0
0.49045196997150786,0.5096049766427988,0.49563242190417717,0.49091128947296647,0.5050650604309824,1
0.49283008014131535,0.5158001976882781,0.49746457489878554,0.5158559908367587,0.5180328040692279,1
0.5070239778017267,0.5249104262606624,0.4736841530561204,0.516249552389158,0.5055455990529907,0
0.49517476836074403,0.47839663914590014,0.48268853356048486,0.4944388114519863,0.4769945052774537,1
0.5095773624490975,0.5060608617101229,0.5436048409680909,0.5144618523449399,0.5089227694520636,1
0.506471878847526,0.5027835667782308,0.4913105703697035,0.4895079163754076,0.5006157719308015,1
0.46258438039313265,0.49858945386365355,0.4683222531130592,0.47682732931413624,0.478875218386667,0
0.44358754889875635,0.4853211019374172,0.3898228098228096,0.36234146108877474,0.4200554518858139,0
0.5059079622155886,0.4958637759493607,0.4593779288230819,0.4850623491143268,0.47616417408437295,0
0.4991633568495438,0.5130667016747741,0.4876958150036483,0.5149312672418834,0.5412151396776962,1
0.5023396318000335,0.496497653210161,0.44587721003917585,0.46902273461290145,0.4635242204838158,0
0.48094490816153934,0.4597961274932937,0.41821406870632016,0.45865537143486207,0.4735023972898782,0
0.4774820203539794,0.4708600340985729,0.48581531687091706,0.4410395383024569,0.4787848959893812,0
0.492131038107691,0.5117819511571955,0.47915412891899295,0.4937065025875099,0.502091389184348,1
0.4898525911133785,0.5047600870041139,0.4709713588225359,0.521016306390804,0.5032553467323998,0
0.4947536021624148,0.4974150778703441,0.5311172723813525,0.5177943745560238,0.531201006866756,1
0.4936549819311473,0.5118966110805946,0.4254346003078906,0.4405594387989199,0.49223653797066874,1
0.5001990819816333,0.4969382510888787,0.49997140653525174,0.4983263565671578,0.5021980307485892,0
0.5179552297664267,0.5306427256559073,0.5093024227234754,0.5220747744815329,0.5158729074631659,0
0.543075237652246,0.4875009576542097,0.4957002957624728,0.4743729305440373,0.5023772583520156,0
0.5059469410431532,0.4649242607548204,0.41765091792129383,0.4809571006015606,0.47852607361082933,0
0.47499931712697946,0.5064320183103772,0.5817798496297483,0.5257681346431345,0.5143728949528368,1
0.5315929388881899,0.5082943326957983,0.5491895292613286,0.5398789703684115,0.5289699463907007,0
0.5128740120658533,0.486471656183328,0.43106934610573033,0.4497501359041081,0.4644475306358971,1
0.47784704869432054,0.502498101065646,0.4951915312757418,0.5049321463757434,0.515220546422885,0
0.4917095102805664,0.5016015214543903,0.49614336282242943,0.5042498299876751,0.5025399235363672,1
0.5232058453156642,0.5156887466371323,0.46492998521945894,0.4656973319327017,0.5122674391050075,1
0.5236785449576776,0.5299975505866298,0.46899501563284074,0.5219268630833542,0.5257881942052895,1
0.4637198784683747,0.4892456263499234,0.36924398431397326,0.45849110191101883,0.4386248981630003,0
0.517065094406609,0.5052642031149872,0.4804659617268515,0.5301869073629872,0.4942782957405104,0
0.5140200668934719,0.5137988747886691,0.510305108452951,0.5078530844385578,0.5281584537220725,1
0.5096440995502476,0.5217679391125568,0.44471446887904414,0.46284530488414105,0.4879711956858448,1
0.5082575261304999,0.4922005581744428,0.5417889859134292,0.5211519648160576,0.4948203164763232,1
0.5151501115498436,0.5138024334821839,0.5704715219421101,0.4974632783168481,0.4940606121184345,0
0.4966839298612614,0.4751399648767728,0.4577466895849248,0.501776037759168,0.5140429562984059,1
0.5285040439134406,0.5213450650149926,0.535470197372585,0.5082912317739876,0.5129979459060122,0
0.48505068891284137,0.5026747901266864,0.5270999174620943,0.4914257032401668,0.48949104510536845,1
0.4913595401804094,0.5045513240400827,0.4737307174121851,0.4301659720394322,0.4847366078645333,0
0.5093428744093578,0.49024524744507847,0.43013716303189964,0.4378126040626039,0.4977040270247418,1
0.5077713128172767,0.5030872610821179,0.5244078913987381,0.5377231229192014,0.5333922823922775,1
0.5054524758343379,0.5126079595909736,0.4919947358694161,0.4580389957488794,0.49792310672999174,1
0.48384055919478214,0.4909366599497805,0.4480094108789759,0.45472576460843206,0.48876380779389583,0
0.5355811343296679,0.5075573954825396,0.6045254847323813,0.5909066142762696,0.5578481797318291,1
0.5185570212466292,0.5343730136891415,0.4840490928063934,0.4617908450850849,0.4922722569453007,1
0.5088305798053085,0.505985894908765,0.40207949944792043,0.3834318628209542,0.4791718533857421,0
0.5168587023848132,0.49500434667730236,0.48329395766429506,0.48255838311497107,0.4867651092991814,1
0.48760340232748867,0.5040841064553188,0.4737315765662723,0.49748600512388175,0.519937697868109,1
0.49344967402733647,0.49899842826004576,0.4860007725666198,0.4830336902864031,0.49691612052977163,0
0.469693927696236,0.4968002473729015,0.543554921902861,0.49510747772587893,0.48639747161978714,0
0.49472322424551035,0.4854765570707308,0.4865688183903286,0.49522890719187884,0.48672093609355,1
0.4747923667313641,0.5130772190773657,0.5659656564782245,0.5663628801788378,0.5522631238558662,0
0.5307204250309463,0.4890082673757729,0.49585901902975066,0.5281004513172439,0.5092452574330547,0
0.49060156468321275,0.5021935219451417,0.43338190999555143,0.5093769335242655,0.5070895415239018,1
0.5271194339165418,0.5057983658682967,0.5520597039374007,0.5343919784750331,0.5217018270187008,0
0.4891653867126614,0.47465589519701573,0.47069105766898645,0.45400940749414287,0.5042801716419516,0
0.482622103789613,0.4899138330764357,0.5341148046280166,0.5233244999919549,0.5002149482945397,0
0.48744222401698406,0.5006060492714157,0.5283661806520825,0.4864957277853687,0.49262803434079727,0
0.538617198130882,0.5201093825997023,0.5253331853331853,0.5207231053633297,0.5454411141765207,1
0.5111800628551056,0.5187781616511076,0.49133891488947573,0.5635422526827265,0.540104466053533,1
0.5260662930892759,0.5440994894038715,0.500292034479959,0.5573143689332503,0.5425477581120974,1
0.4830477016588904,0.48514979386281015,0.4840257302784157,0.47210214948618956,0.5137648106061924,0
0.5261628209244192,0.499121576157466,0.4525324191778939,0.47740970026063856,0.47691107397915566,1
0.49530580615575587,0.4860799651785898,0.5613342787322575,0.5461898411327131,0.5271934903431224,1
0.4853348052704162,0.5158834362808067,0.44709970118156334,0.46221314922039475,0.49250200105703695,1
0.5419249735106468,0.5045349791473883,0.5456117331132706,0.541633890753358,0.5169861809862566,1
0.5220157920367104,0.5268637869103976,0.4482752967407698,0.48184684816835865,0.47451837411467623,1
0.4687328929758149,0.48635443790532795,0.524332744461421,0.4954733140066409,0.4801061134686969,0
0.5479769404498992,0.5292898568229625,0.607992184066209,0.5173309159023637,0.5000394639737024,0
0.3978384543824242,0.4771309504828397,0.5101916207452374,0.4935246424269498,0.48602040575543703,0
0.5173772353066723,0.5023373765456957,0.5212714004451292,0.5525142601774256,0.5439927683802943,1
0.46525640914088084,0.47032344707438395,0.40998965477809024,0.4277654748861693,0.37967049100160255,0
0.4998492912116605,0.5024848717133606,0.39084659111546993,0.45057959648260565,0.4750096533280891,1
0.4894214162160841,0.5052766240286077,0.5189177265300622,0.4989392470149706,0.49138336067632427,0
0.42835719676148,0.5111645224652173,0.5479212153207129,0.5092972200806585,0.5327980401335694,0
0.5215006325648892,0.5180250272275698,0.5007971105575489,0.5109958791208792,0.5003090921007253,1
0.5287270291458646,0.5127360090471557,0.5309184842390228,0.5410371037312858,0.5362642122220713,1
0.5115259389932792,0.496058290739329,0.49085752010750683,0.49281824675824576,0.43432417782968347,0
0.49537647520744255,0.49555221438462543,0.5270090278248173,0.5350682184064561,0.5159662571032267,1
0.5161269308431533,0.5219980967098218,0.5475225954430112,0.5141603539644171,0.5172749436551455,1
0.5052261516804986,0.5158264204412233,0.4783377235260634,0.49396176993118585,0.5001809834056468,1
0.5211856922102144,0.5099530521297954,0.6529303114326336,0.5927241510853444,0.575913806828632,1
0.4727268100525056,0.48448374593265864,0.4550799386457259,0.4587478487953461,0.4604270182099106,0
0.512085221402071,0.5021538286162388,0.49302103732947106,0.49251089318716434,0.4998863348508831,0
0.5095321153565415,0.504856782417472,0.5312389728207899,0.5059396004903418,0.5091616062916327,1
0.5336537978359754,0.5079771147918644,0.43813299545242046,0.447933792398078,0.5152299764838203,0
0.48571266748864284,0.47754240982508805,0.4677720207260084,0.501303273442087,0.47483147389035035,0
0.4744571683750262,0.47754260418538125,0.49720600559923245,0.504034252258903,0.5196422678034925,0
0.46073454861226065,0.49154213345195863,0.5508547103051746,0.5228532102412895,0.5175527368310607,0
0.43140825521197357,0.5094143914209062,0.5219724448992743,0.46910971862423645,0.4876491388889426,1
0.4986469260714089,0.491307107742675,0.4734682316370245,0.49191791134136353,0.49878470639099265,0
0.4977763749066744,0.49838624498112827,0.43256849618771653,0.4581521902678798,0.456142234142316,1
0.4611065893471764,0.5000605147243833,0.46485337826240924,0.48919398253283575,0.5024113442624932,0
0.4950255622855747,0.5080783504409848,0.4439724604360518,0.46711910660504347,0.4461918394041082,0
0.49164596831252094,0.4927921433054844,0.4463383284600389,0.4729986353888198,0.4963383712683916,0
0.48150079466044493,0.49339523821927606,0.5346023949299423,0.5456745863718748,0.5539271908569106,1
0.49574966890894173,0.5026890436995197,0.580198145258887,0.5835630784251473,0.5593167297204287,1
0.5079461404921177,0.5090415835178048,0.5030309080153803,0.4673902157387291,0.48928535515947547,1
0.49621857642591316,0.5142918721226535,0.5149617939427722,0.5211289640652849,0.5347152049968055,0
0.512579578758763,0.5027925373172716,0.5317700933587133,0.5193333891750272,0.4996860415654546,0
0.49074597934234676,0.4741194194917793,0.44033715503085774,0.48393047240179127,0.4848025788499766,0
0.4954196138133016,0.5208569173986264,0.5062359144881461,0.48503932818460893,0.5251569586163684,1
0.4900514639250527,0.49297822537529906,0.47440313081139796,0.46740707946373944,0.459198170692083,1
0.4675336231433982,0.48681352955991136,0.41405184151262303,0.4541398001104551,0.47316148363474186,1
0.49759279319787675,0.5113257276482865,0.5270297168993087,0.5274502831057337,0.542596562902717,0
0.47395166917581716,0.5062040710030524,0.547465493787197,0.5424882041363677,0.4881657145651948,1
0.4920322166798942,0.5083247186769874,0.37611798135572744,0.43272089638024164,0.4805337367684528,1
0.5156414521796266,0.5032100168700566,0.46619127996708076,0.47215562551451,0.48755073716626207,1
0.5146007702567242,0.5012536383659626,0.5310544075489728,0.5419629762402467,0.5117513924221534,0
0.47794072460301107,0.482482077851646,0.45565149040845626,0.4528866212263713,0.4600458386422691,0
0.4791991809602666,0.4759608122047753,0.5082343345770457,0.5359573925602927,0.529919858726657,0
0.47987749531630575,0.4900382193147756,0.4407659440615461,0.47522878016090464,0.4706354542750934,1
0.4942811853247286,0.4784458256655103,0.5295231388829146,0.5285761187368851,0.4928524674011732,0
0.48641615993124326,0.5269217508225645,0.4199281277418644,0.5027572857733273,0.4949354679838337,0
0.5045101666089804,0.4975161160528356,0.4362386120613951,0.5312333633538057,0.4761072377081895,1
0.5063617957271597,0.5000569185169766,0.5310240345769037,0.5176654682899073,0.5143365854390043,0
0.5114252732778617,0.4818603116147748,0.5719806011444383,0.5562463282578156,0.5495608660328362,1
0.5389015372342975,0.519016132065543,0.5451738437001596,0.5210618402916523,0.5058089141825549,0
0.516768082894906,0.5161573482918034,0.49936661708243635,0.4744660216511695,0.4877828456953939,0
0.4577154599524581,0.49122673394543676,0.41272816231755877,0.4625700737644672,0.49654354874817963,0
0.5280802387896811,0.5066191778919524,0.5337925503455321,0.5287266753414188,0.519828135845467,1
0.4987377516128455,0.487210096176624,0.5319002615055247,0.5053548170894511,0.48754281192517646,0
0.49464543562607066,0.5137791187435953,0.5034150210182993,0.5111624413275934,0.49537375209829443,0
0.5063881306440352,0.5394484468146896,0.5210444194220285,0.5108791206020856,0.5212237489534763,0
0.5068156872299591,0.4878373321631447,0.5373855788457288,0.5361767833391387,0.49993243199992,0
0.513427716800247,0.5013320892954942,0.49806367126816503,0.5513441264893928,0.510687539527338,1
0.5039855643980238,0.47122664254165814,0.5293473668967522,0.5062052651402393,0.5156268016055809,0
0.5121447243512764,0.5325905434102582,0.5466119635468263,0.5102696401060263,0.524209980932084,1
0.47467932461658063,0.49586098856016597,0.5630975445319707,0.5148852725686555,0.4858749437325975,0
0.4727454889954893,0.5025755181313929,0.5252373690913393,0.49952423363134246,0.46746934406790197,0
0.4762971209150216,0.5007009915934296,0.5283335225247338,0.5200608417865019,0.5109620838227256,0
0.5018966902011204,0.48846763894976125,0.4733414908845942,0.5214414764575453,0.545712409396989,1
0.4858413246318345,0.5063325114681166,0.4869839937679322,0.4811876018066865,0.49571333633725717,1
0.5139527241254382,0.5062851353144191,0.46502179763333384,0.5042177748610217,0.49149723967563314,0
