rad_conter,rad_long_conter,short_rad_synergy,middle_rad_synergy,long_rad_synergy,dire_long_conter,dire_short_synergy,dire_middle_synergy,dire_long_synergy,rad_win
48.22124446229103,48.0368346443903,49.16093556712203,50.1818533041198,46.34348754906698,51.941051142896235,58.95880387728213,52.24294508688402,54.61781935282164,1
47.506487160206774,48.30930285613838,43.26884139145887,47.843094163334754,44.570388887480576,51.60791913055698,53.155097396583464,53.44145658227928,55.735042735042725,0
53.41572053776022,47.64754092283784,43.01006302050354,48.58261647930743,48.75265399517029,52.329589920302446,45.31573562339691,45.46954754895266,44.909637945642764,0
47.75385640633792,48.40178631368029,50.02318958150133,48.336549107804906,48.257031692414095,51.57024165834768,51.24764687410698,50.92531906794766,50.66123450115546,0
51.4365569624563,51.05408146826335,49.48783823465293,53.15836676287955,51.63498873850184,48.9184540503324,49.85874503411905,49.946176486577606,49.956723657991034,1
48.434501073927656,47.29137311929755,44.62640151379837,48.3439750489857,49.25250058062519,52.660038040645816,44.52854988149106,50.718273408901595,47.1612909701145,0
53.43965460733165,53.599108565092756,50.49893027987346,54.24937120204476,53.27481616475058,46.35928666978682,48.100253324455736,49.03610053113162,48.58629351649269,1
44.177346962421694,52.01618103220718,56.8518888949612,51.68238865480834,53.68281617544518,47.983818967792836,50.16219439475256,52.137367756699796,51.124572749276595,1
44.82905382031955,49.45009563312375,47.84731496119637,46.00182797000555,44.23617661308176,50.5273959594306,48.28030303030301,54.70989036911915,51.038186350686345,1
46.3021047586731,49.29839152621668,47.610708206221965,46.54197522745079,46.06279590515815,50.67922013822318,49.54804908622179,49.400976331421624,50.213270416731845,0
50.55141555316682,52.29451215908165,52.354358276344094,44.11760579081053,49.74709998286098,47.67856808250592,54.70818674060727,49.90686026882932,49.892689213044186,1
49.7931249481996,50.75086669359732,48.521981876990786,45.154041746287795,47.32565671456089,49.15950775990085,45.721470031093396,45.9623352593697,46.578169124822836,0
50.037754510042745,48.89209993817643,47.137605314142114,47.496487366194394,46.92697901612754,51.09933475133107,50.34423870268523,47.95570255527161,47.24173292111786,0
48.074919124631144,50.794153979556334,46.70597874777444,47.5246693641575,49.48681792940892,49.166063360391696,57.070884042582136,54.911050905134985,55.0577882436609,0
53.33019722525603,50.39911236326945,49.9103825518788,46.71233030695676,49.08618197530724,49.60088763673055,38.76680337206652,50.011013565952766,48.310720190024135,1
51.4381867518517,50.50211929143431,46.623784428132254,49.73270788335976,50.231896068217495,49.46988555811931,51.469584380902944,44.9818365042448,47.14835516857727,1
53.12400760457232,51.694438534201794,44.82445332445334,52.4024381484535,51.12659436225926,48.284377254179034,47.95208870866764,44.91389052964529,45.6382964017741,0
51.84847160251186,51.27929647242782,54.33070900663448,53.444420323993114,52.726755493810295,48.662171777206595,57.081705770806046,57.753906414170274,57.07059875074004,0
49.525771132421234,49.25878542953514,53.569494145345544,53.876622318359615,50.89615883311356,50.66336747946932,54.810528920393196,56.33670655810966,56.08373398903637,0
53.90064511724402,51.01894465507771,50.80141289719976,51.68615581888363,49.48042294211689,48.98105534492229,46.022850890178816,47.982115367426125,45.17593862365589,1
51.21627905096106,50.77850375363961,30.658300033300044,40.73608500417713,43.507221698995544,49.12464185718846,39.61926013652164,46.660207516307786,43.276514862319104,0
51.887398073307246,50.87228019520724,57.46049154401939,56.00236261413658,54.20006611744343,49.0986469730547,42.31436652470475,51.55767370008163,52.30154372515889,0
52.83538354895192,52.40256837485076,53.319755637803766,52.74989621040127,51.69497484325758,47.49800482281047,43.843525563900094,43.50505382804934,41.37699066184556,1
46.97850146631855,46.022851670350384,46.81765271585696,44.72995007575557,47.09738433821566,53.977148329649616,55.81447184031207,56.67722681146523,55.45988308631704,1
51.09495123792165,49.89488620133849,50.3739257217518,52.530149051285676,50.75499751633201,50.07719053604107,59.25947120002737,50.75882162772779,54.64769335142471,0
50.53774215004788,48.00163190555928,54.996037758144645,55.88002364342899,51.03686081739798,51.964265528704715,43.28644344393434,45.9146827876555,48.69692201861717,1
54.00761435746239,50.25305527134416,52.5831624515835,44.79460337438942,48.616087905635155,49.726579875166856,46.33000231768475,51.3604689032669,52.1931710766008,1
47.92692075949178,48.86947603464174,47.57387518747411,51.07060845042189,48.9701373186102,51.10228094401179,49.61023900898439,49.82941981171939,50.590764753991266,0
48.6259969774844,47.53818644213145,47.15264103374489,50.57446312967413,48.95466505946522,52.45783345836605,55.9408138158138,54.7481655744014,58.77390008539953,1
50.486917835539835,48.33702388629238,40.0838467088467,51.55052174451896,51.48782788247473,51.645954720380495,49.50840708391649,50.61372905199539,49.44767271182916,1
47.746930216688085,47.385175636001456,52.04449156357958,48.38596218419681,50.46839201103908,52.59856420139691,45.81125356125355,49.52024777400425,50.406304271150724,1
49.79194216567922,51.77366373431692,52.325867449953044,56.25881474527718,50.51571363402785,48.20368772833737,47.7846153944852,50.458970849817,48.02057736321485,0
51.24914795653097,48.63575578467387,45.87370907652596,49.31336410687416,49.95010153280376,51.35146466261047,47.75946478132095,52.61865282600565,53.04845993408074,0
46.20695892225369,48.13459648471915,49.39718803409529,44.29335445976168,45.949206021249914,51.86540351528086,51.01872171498222,50.84840429688915,52.01424088383909,0
50.982365552786234,48.835453479915145,48.16995950952701,46.35112957043905,46.80816036227181,51.146689377227716,55.01736768978148,50.78361045601649,54.10632664437011,0
49.83920071776401,49.880655937886225,47.460282642677036,47.255072066296506,47.6786768520753,50.08102501903131,52.245870080347046,50.32208404090014,50.54556515117052,0
46.4221289825176,51.07437101274991,48.280624583666025,47.71811350859291,51.88902265133958,48.90948678802949,53.36357601042351,50.842528409364895,49.813157415704104,1
48.660507099325955,47.28783010174503,41.875779185729854,46.99858071984505,45.83922759586391,52.69275741021018,44.24312523225568,50.34596012034651,47.46581839912709,1
46.722949896182605,48.091905143305944,48.287687904601135,49.21056437781007,50.10613900344714,51.908094856694056,54.527046783625735,54.49992484306622,56.95110927918545,1
51.25679921542362,50.73094951941162,47.634686507425705,41.785620983116736,47.03380100605274,49.237823636087484,54.32608548728125,54.27052974334365,51.314961145215555,0
49.48211573900046,49.153930404314885,48.60548941798942,46.94512124560751,51.327349714713854,50.84606959568513,44.5085336039395,49.262915096503825,47.63775640018217,1
48.77195969892056,49.785608010906316,50.82879361179267,50.34674557511873,50.5559395131408,50.21439198909368,45.449258320093946,50.155077755862784,49.86357758741235,1
50.996183397740765,50.85050873486515,51.44388797510574,52.58860231054887,50.80232085126117,49.109281232765944,45.791252556679055,48.44705988988264,45.926236472394216,0
48.39906199772426,49.153698509743585,46.13162116483668,46.276623628860634,46.32446019388262,50.78922254563062,49.764894157500414,49.626348120955996,51.852009440858524,0
53.024073500028436,52.46589396886103,54.94353696256581,52.30395674043585,51.38564332629832,47.52352402055695,48.42671884673524,46.203709834857875,48.318633854384075,1
48.27088268718936,52.32173529480353,44.62530386959009,46.21387475828265,47.25484380762298,47.64969327662504,47.75820451910431,47.417029889045224,45.53000882087292,1
49.066570708448346,46.97718865617336,54.67444526328674,54.65130015830967,52.4141286376427,52.89913182542316,53.35978960112415,49.87717516804383,51.51147472681231,0
50.589171930869306,52.19537633754852,53.1781593330091,54.07642292663183,51.7638641901702,47.788794287223126,49.76589393578558,51.81537100191325,50.841655034018295,1
49.170874241044636,49.90261288045437,49.89952250478565,47.16095272842003,47.696636705926906,50.09738711954563,40.68605872996785,47.614621933835956,45.1580854634149,0
46.67984350248617,47.54348570079581,50.73756823429313,47.54049560886568,50.171932479611115,52.36019847112876,54.61693074857632,51.40666842625665,52.48101295581375,0
50.69760232452612,51.54212536488936,53.8911403099682,53.06094296033892,52.80039234417069,48.413258678374795,52.08974078327871,50.3275392459792,51.21503910117647,1
55.22546762256126,49.888257859078635,55.22063155475922,53.37943065710806,51.44581891242191,50.11174214092138,43.7921205630355,47.273023597311884,41.391371151601334,1
48.34269421456986,50.80599794412137,45.96309219901783,44.768100653018756,47.21455086393703,49.18666260633735,43.14367816091953,48.58883334952287,45.51528442317917,1
47.755561535833365,49.74555623865017,49.91262421255296,48.72556005653893,50.56591930261584,50.23640323612978,46.09707675836708,52.53464690970735,53.45021129582065,1
48.908332752737124,51.788965683917375,52.20838522058051,51.96747420623197,54.479944558692395,48.21103431608263,52.57421968620011,48.00524578988855,49.48721983478286,1
50.8305750726881,48.929103365754436,51.707925972300494,50.19302660709475,50.73764621641573,51.070896634245564,51.33781045703479,51.04155394244996,49.994160947697075,1
50.39735859218892,49.81574121750236,50.944647503003395,52.51709386100328,51.71004148807895,50.15980320839265,58.95602576061785,55.18181746987716,55.44514911446618,1
49.22110026324963,49.683231038978256,46.14030719183181,46.314208299197475,50.235778741599965,50.31676896102175,46.81043929886597,50.611835431153885,48.509298828630165,1
50.625998053078604,49.97871165999359,38.817509775171054,51.393522696421,52.892423016485225,50.016173250492336,48.76191099859116,47.731017750478124,50.904282250649324,1
50.0440538390945,50.059264165919735,44.17620157190591,50.20955407030881,53.274757650978266,49.91551475306348,47.82037377028908,50.70823590097372,53.166461742354024,0
48.465465797921176,49.49845512120333,44.41963532724918,42.94634730533748,44.12646178798916,50.491594630040446,55.55262906491271,49.68297354466179,53.36662903528857,0
48.308569556419414,47.042690807632034,46.76035961668595,50.297997212211044,48.14305170151671,52.957309192367966,50.07395868429978,53.924691053620776,52.99590785828817,0
49.24135945961904,50.064329828228246,45.607293794475446,45.86614658918229,49.26726544547509,49.91157378622958,47.18317759192113,49.45941996336344,51.17500505599841,1
52.955649311565736,50.793933979436964,55.3753934419404,51.52625250218603,51.1949149941634,49.19719684096215,50.10976362059234,46.93424025560186,46.99864371914614,0
45.97668336063382,48.45476210289986,46.55509074259076,44.638999759763124,48.17557315660676,51.49922862202081,46.56295166821483,51.75659596404205,55.0530151997759,0
50.807492909697125,52.490821540288636,40.93425513975638,47.69601158293575,49.52514972653249,47.43771471324533,43.91042541682999,46.73977892657996,44.840573303062556,0
48.90877674264569,49.843845645405594,52.24338235294118,48.81560035872739,49.07330498468509,50.12318531998603,53.33331136897331,47.80802100748858,50.47396447225415,0
53.75578094508538,51.53300686394851,50.559664891067804,51.112420521901946,48.25937715366716,48.4669931360515,48.83654759106166,47.79890260625049,49.060600882916255,0
53.75440677227103,53.23665829617287,54.75441104594331,55.53347550603649,53.71326157360219,46.74177836150906,43.03462812929094,50.81117400907538,49.60007530250941,1
47.6480014530445,52.433291190362,45.11136860159216,48.98460919124958,49.672423361015795,47.48012445410234,45.156854801913596,50.56788588787063,45.89523018938523,1
49.58014228213062,50.13053909783749,48.98881037263389,47.23840403522753,48.27391202967329,49.83646846847164,54.941480691727875,54.88413093779818,53.69854596443731,0
51.048167169379944,49.3015684639126,51.05299269444007,52.09247367432529,49.06457715803693,50.698431536087405,50.295178505704804,48.244762732607704,44.21438500855091,0
49.00895832938531,47.652501076777256,49.39363483370746,49.277197141482844,51.67391542754418,52.304000105255845,49.394264068689594,48.146857858311,47.68864552358121,0
51.16866361568696,51.10480503942606,55.68036289560938,55.82505119367187,53.64458182991074,48.845664374781265,49.46093859097892,48.517642250500025,46.45844415907498,1
50.309273874606276,50.5862383519152,53.86828070918981,51.26485082666736,50.05831238651602,49.37461833456375,47.26136363636364,49.025399382537614,47.95854351755808,0
53.025761829274664,51.80748192773203,52.171537292768,50.62410463403047,50.805783025768115,48.173119193001554,51.205730000075214,49.22350267258834,49.07047297247835,0
50.97376641924607,51.050759770999655,55.70386691335084,57.84805130235219,54.581901473738384,48.89289347977435,47.97781784747521,49.34106576910066,49.50740399577292,1
50.33685183535284,47.9400266145367,50.46033075943901,51.98674908884728,50.95117239226726,52.05997338546331,49.611728850859265,53.06170856255061,54.057237171356185,0
49.182917668061286,49.28367985175239,42.310036391970776,47.02326523582854,47.75938954396082,50.683104214315144,50.462421618019334,48.991297014366545,47.49185886007301,1
52.49296111687184,51.06230204207869,50.68991604969726,54.974013515759346,53.2402201245094,48.910905642722234,44.86132631060468,48.44221585376182,47.45254601009788,1
49.957968388130055,50.77463208998427,44.230293422504595,49.03474285862622,48.63917751366895,49.191755204078724,52.2169806157481,52.152041241869874,52.60351010163533,0
51.14156031418572,49.59632512027444,46.71068732590576,47.94002413670871,48.1569289056155,50.40367487972556,54.511400073648275,49.98033165616273,49.44142523196232,1
48.7090037513252,52.047661584899615,48.32595166248742,44.15461748207307,48.01712270921826,47.9523384151004,50.09824048642214,50.38473329692608,50.23879033133303,0
45.75067310236348,47.28787411010645,50.55169780401284,50.86408896853962,49.488431943252415,52.6585369759695,54.83426429320838,54.272151426656755,52.21251764303165,0
51.4685992829952,52.621783211981,49.98366622894924,51.821846626555676,49.57308029804505,47.3402377882776,49.78084496987056,47.48342139237289,45.799166066029485,1
51.60473077115486,51.86514582677211,47.873220224377526,51.09640062776448,49.86196452165454,48.130874073725394,48.833511753983885,48.06116323075773,45.30323445745947,1
49.25570678907796,52.360739434196354,49.74810571223771,52.14533837368115,54.2634013157874,47.61279644144687,52.965086058805824,52.45224941997887,53.2896892718423,0
53.24456679824918,49.757219016567674,54.78607491196795,51.860021301479954,50.165019167370936,50.22594485762335,47.99054431753387,47.25202437009114,48.608098828291304,0
53.976452285796896,50.49750846182286,41.77644604817187,46.11673029877835,49.77072655618505,49.49737644866307,46.69101488756661,47.57811379305464,44.924434898526975,1
53.858330158232214,52.221020519116976,45.914564561496505,49.18592880753323,49.209880354993054,47.7695067517437,43.038688046903566,47.67108652244687,46.28807447106625,1
55.61732433144277,51.56084868297979,52.771489626719124,58.25334761751032,56.333751769748105,48.41340825169304,54.87331644881982,52.46198396686936,52.95416153038397,1
47.969137075851016,49.71745023750287,45.80955127007759,45.18649746106074,47.859637510148815,50.226714094896764,49.77569703634036,47.942365003185365,47.7359115740275,0
48.38689353040456,50.87815424104607,48.26573581560284,46.46706320988127,50.973487431617706,49.10279813990631,48.09090344503819,48.19754652440488,50.22558484102806,0
50.673694779046194,48.110991085409154,51.12656376282787,49.348346309226606,51.16350406964496,51.88900891459085,58.75865817731176,55.27566233157047,53.785620273888256,0
49.700577096334676,53.05705868555361,54.29234456545382,54.190447947145785,52.108726086302305,46.92620491277274,50.534724942143086,48.17894883961403,52.032997782573354,1
49.9396946046446,49.16353834332602,49.89009126218472,46.187079342522104,50.857760603983536,50.821285024182885,50.77508529397511,50.48084580142943,52.89251819862434,0
47.757988935506376,47.34995895932091,44.970435437400724,47.34703995004037,48.32294186806868,52.60854385022801,54.1308357755464,51.276244022013984,54.11677324041864,0
48.30994646522681,49.23671488940624,48.82316462226637,52.173491683091314,50.83318651360634,50.76328511059377,55.47138047138047,48.847189312352015,50.63011695906432,1
48.51160159340237,47.267870791582716,52.24193671990934,52.255965903759446,47.16592843587924,52.723813200101276,46.37061163659315,52.839316171167916,53.5726006681291,1
52.8090133093389,52.42091472843177,53.40142766141119,55.42135885500563,52.56317853523932,47.57174582202695,45.48017838714432,47.761892314388156,44.527061816915996,0
47.57788132807577,49.20798668899466,47.051597345987176,46.7547507736567,47.692428902327435,50.77058085614513,58.56864864716938,53.344365294546336,59.71580380735657,1
43.78509652746132,47.78337205469511,44.48211073356402,46.13309138530036,47.05194862196362,52.176938474174385,54.52793015311263,50.5321469610979,51.743753623927866,1
49.68856331228107,49.19016703194353,43.70218109730615,47.23058026549353,48.05953509896095,50.78372039189938,51.14046936130128,53.045198750186,50.49920207869587,0
47.30250975804226,49.12414528426696,49.26940851479243,48.5050585019402,47.788042407723644,50.841371001865795,50.54249084733022,52.868278486177466,48.72320394509508,1
51.022278978318234,50.9577170441853,55.17629870129868,56.85398973489314,51.58640767719616,49.042282955814684,42.6858445132439,52.30707244176539,45.23524503558565,0
50.091811753877934,50.268281703757765,51.294404859795705,50.34907558936129,51.07527104524806,49.710041437139076,54.89416024453805,52.10900760429843,54.466680508579515,1
54.045273217239775,51.0346927268744,54.59655734048317,56.98740017136793,56.0819814565434,48.947069750613345,46.334116576141696,46.16212824319249,46.80778754680066,1
54.58238809110594,50.228988667287624,47.82973388549837,51.66057991646945,50.354407456959,49.637660919862014,41.458820346320344,48.289834663095746,40.18746064021033,0
47.59514531339645,48.37592890773399,49.33784516321333,47.45248562380546,48.07623058198844,51.614768766684605,42.47763691416943,50.228414068365154,52.16643365034488,1
50.80381716098279,50.35014370333714,49.77233912904779,47.89597178568973,47.62513152340073,49.62081146235488,48.24657929135541,48.36501152012072,48.72534880578358,1
50.04170713494076,49.80078373726256,46.11923798944259,47.182815872280486,52.99360908114934,50.18635452640303,50.09090519805832,50.32002559994487,51.08539007996712,1
48.49654322217476,49.108396153027364,54.84919656845888,49.28002020143326,47.39744949869474,50.89160384697264,48.94568721555002,50.237663931306706,49.95838193065701,0
48.72026611376817,49.5827756188311,48.19165240361837,49.73465155170782,46.55408977164142,50.41722438116889,48.757598338523955,53.12675039241847,52.01904242446103,1
43.2894996791838,46.91289644567454,36.27636660724897,42.413199781380996,44.40159421721276,53.06924641146832,52.220261295981786,53.80626698601119,51.64612740102867,0
50.79096589341322,49.262017867489774,52.77215936952474,56.30119028182106,52.49311351309303,50.73798213251022,48.23305508813088,51.42769018275868,52.69541753670062,0
51.47683217700764,50.28485805358424,53.33501221001219,52.8665179840052,52.29632674283549,49.71040260992288,52.70490690414385,52.45048146286633,53.806030922759064,1
49.71412511717684,49.493790188390285,63.02630387321398,56.18740870256242,55.88168320685979,50.483327491102735,57.42675137672656,54.25097410387576,55.89004769989489,1
49.662496862112405,49.868064701511386,53.782400327737925,48.44329423331959,47.83701751943397,50.101291199625585,52.45581651919316,52.05109463264398,51.56734195405246,0
48.66953189001442,48.52197204423173,43.31901249711646,46.83360211827316,46.79622606993058,51.40456304348757,50.954112678831784,46.63147304922408,46.53240218739623,1
48.52629171994941,46.86224129158667,42.390763637712894,43.94828477647397,44.98922588765251,53.11170007649151,50.00297114626441,46.69485879001295,48.72243171628675,0
49.62213202638601,50.74814746502779,51.19317830594349,50.36829180586124,50.219536775175335,49.24488389385723,63.233344477209165,53.76252780838353,60.008657793356065,1
53.489792917678145,50.92525172901502,53.61015613718676,51.11623607467084,52.89658727985793,48.999354091955624,48.10867006564557,49.90630832332095,44.91742734711612,1
49.936638118834395,49.13468050097294,45.89900541456394,42.77643130727626,48.72375804946031,50.78940956305706,46.04556867830974,47.24663459162915,46.35551741240923,1
49.78622705327839,48.773123263377755,51.7791696322478,49.841483467648,51.31094236052449,51.1468350741192,50.06507708172758,52.413859213670456,52.06416549094478,0
46.735255542674196,45.89284418826342,42.942547810968875,43.99124946095882,45.930582270367886,54.09101361251597,58.787084127993225,53.53705439961456,58.78941093572531,0
49.502309652491626,52.77261568106739,45.14433645206138,47.28325032308809,49.195188135875405,47.20216689460386,44.249137179049555,49.65186177330455,49.8760917350627,1
49.339709144870696,49.688249576430735,45.78671093187775,44.963534091631594,47.00993424626737,50.2934520737915,47.41978654181502,49.78674670168739,49.1283959389532,1
47.268266995015786,49.50660117926221,46.365659222802066,43.40253150653648,47.430850937837285,50.482816810155775,47.491503760317585,49.2804005631514,48.852000710307976,1
49.47418059488714,49.91658870748794,57.91304630171792,56.47615402027165,50.97721132477122,50.05955833131396,59.38807377453068,53.49101641869088,53.86195374319349,1
51.46304493886701,48.61779316742051,46.3711885395872,48.00238404400439,47.37104662432387,51.38220683257949,45.17886993038706,45.98911778505808,44.46276146986589,0
