counter_rad_hero_1,counter_rad_hero_2,counter_rad_hero_3,counter_rad_hero_4,counter_rad_hero_5,long_counter_rad_hero_1,long_counter_rad_hero_2,long_counter_rad_hero_3,long_counter_rad_hero_4,long_counter_rad_hero_5,short_rad_synergy_rate_1,short_rad_synergy_rate_2,short_rad_synergy_rate_3,short_rad_synergy_rate_4,short_rad_synergy_rate_5,middle_rad_synergy_rate_1,middle_rad_synergy_rate_2,middle_rad_synergy_rate_3,middle_rad_synergy_rate_4,middle_rad_synergy_rate_5,long_rad_synergy_rate_1,long_rad_synergy_rate_2,long_rad_synergy_rate_3,long_rad_synergy_rate_4,long_rad_synergy_rate_5,counter_dire_hero_1,counter_dire_hero_2,counter_dire_hero_3,counter_dire_hero_4,counter_dire_hero_5,long_counter_dire_hero_1,long_counter_dire_hero_2,long_counter_dire_hero_3,long_counter_dire_hero_4,long_counter_dire_hero_5,short_dire_synergy_rate_1,short_dire_synergy_rate_2,short_dire_synergy_rate_3,short_dire_synergy_rate_4,short_dire_synergy_rate_5,middle_dire_synergy_rate_1,middle_dire_synergy_rate_2,middle_dire_synergy_rate_3,middle_dire_synergy_rate_4,middle_dire_synergy_rate_5,long_dire_synergy_rate_1,long_dire_synergy_rate_2,long_dire_synergy_rate_3,long_dire_synergy_rate_4,long_dire_synergy_rate_5,rad_win
0.5535411938525276,0.4918661864514135,0.5145259060931717,0.44898573382841506,0.4744056323696399,0.4960591133004926,0.47101132578912913,0.5232052001080005,0.4198737989239879,0.4854485744140916,0.5800903614457833,0.49684816549570626,0.46775783521495173,0.45459956709956695,0.41363901588825175,0.6482879924953098,0.5547737006628702,0.5164283237280578,0.528796469487959,0.4457489878542512,0.465796529008401,0.47127434117294553,0.4841403416718115,0.4583176587382098,0.45462002747556174,0.5121437059672354,0.44795249569028533,0.5191803080709606,0.5243169606077084,0.5130818770686424,0.5527318295739347,0.4842651270517401,0.5281807080090919,0.5176951838003924,0.521529139029139,0.463180550646086,0.483135736299618,0.5020524277335016,0.48660334202365324,0.45228400222965426,0.46682246325103477,0.4694924746336748,0.5040742636436342,0.4886009816297655,0.4437484468047895,0.4723700396825395,0.49397726636690975,0.5027850550694355,0.504572483437615,0.49132672882672873,0
0.713639244401495,0.541687576499388,0.5286945075615873,0.6132036206314779,0.5511999325889722,0.6013339938021706,0.49488970588235287,0.4782761504089472,0.5118735410827109,0.5360310665428776,0.6334498834498834,0.5024144958355485,0.474425287356322,0.578487413999094,0.5254483914500895,0.6236800072042697,0.4420995670995672,0.487455472870122,0.5793148337889833,0.5173105579801393,0.6236374128234368,0.5406176169097777,0.5177517212055797,0.583256876635872,0.5284422745385853,0.4109363154875325,0.4399266971454674,0.36599453178400543,0.32449217711010936,0.510225396789965,0.4698987550229224,0.46401098901098903,0.5262105286110185,0.4329886178352324,0.4844866518007783,0.5242192018507807,0.5641941391941394,0.5907738095238095,0.47431077694235574,0.6288690476190475,0.5098659003831421,0.41613756613756636,0.5771521827825377,0.5303533425275605,0.541894399460189,0.5268911812297734,0.472625529340593,0.5755321067821066,0.4781653050203185,0.5435607275220282,0
0.43288008203783646,0.47805920817004555,0.4805357142857143,0.44925623582766444,0.4758529982321928,0.46788038797426595,0.5117479595177028,0.5067363780993147,0.49504146489380146,0.4809187961667579,0.4776785714285715,0.49322019070947426,0.48772321428571425,0.4736024844720498,0.49394806338028174,0.40026791497379727,0.4834049165444515,0.46576227390180874,0.4445156695156695,0.469733534439417,0.447318020284278,0.5101824875012895,0.45306513568345375,0.40870233815149076,0.46274952377060297,0.5258506032974118,0.5067508025024016,0.576870252554463,0.5959347826086956,0.47800932048357414,0.48392859119291565,0.4478976926773515,0.5297606468602012,0.578352900634613,0.496142728695039,0.5705235310498464,0.5007448433919023,0.5953589037954363,0.608541555909977,0.514447735500367,0.517836974248113,0.4985941644562332,0.582642866884888,0.625219959778783,0.5070532915360499,0.5415133862188978,0.5187286025521318,0.5665241827707995,0.6694800410493907,0.5624312560273153,1
0.47469082315541505,0.5446755676846686,0.4823821331092414,0.5074160936729659,0.5220434703653094,0.5442419655730808,0.5008831419656201,0.47582562104324905,0.5340798399338289,0.5033595074864359,0.5507992955361375,0.5215151214750873,0.5179547228727555,0.5320991870151628,0.5347680937907431,0.5272909434390121,0.4778296465133495,0.48559784654006427,0.5113954898324615,0.5041460275867652,0.49960396404361923,0.48906483285625674,0.49677317876788524,0.4983720513275365,0.4985634913524088,0.5285739618336969,0.4870541615355565,0.49715737132341753,0.4836447228352774,0.4723616944844512,0.472781660441559,0.4933804471833783,0.4750455473034873,0.5001504065040651,0.49885326116669404,0.5071353156647275,0.4190640394088673,0.36090820943762125,0.34196418274379325,0.3971492275840103,0.6062365591397847,0.47988685113685126,0.3723486086893345,0.46400966183574877,0.5053539078674948,0.5252174813587408,0.46591555031715554,0.42240318516209147,0.414421108130114,0.47868279569892475,1
0.5072670918469117,0.49891258773129155,0.5336635148477253,0.49019248042026176,0.5429606888318933,0.5288003116702479,0.47668832284719403,0.5277800630741807,0.5057323243943384,0.6518178089823894,0.4645897832817338,0.4308823529411765,0.38888888888888873,0.36473090033461575,0.3367424242424243,0.5267564160132641,0.572004357298475,0.44444444444444436,0.4978834378038438,0.5336772983114447,0.488480128015085,0.5175578630124086,0.4507064364207223,0.43866234418756106,0.5263965201465203,0.4593237509534706,0.48570175438596486,0.5033276379874583,0.4762418619337795,0.502408631061243,0.46922930876230373,0.32037815126050423,0.5190692296574649,0.45254931368422635,0.50736846048869,0.44777379053694855,0.5398060273060276,0.5220586009911855,0.45078890607839855,0.51893474002849,0.4767918144815635,0.5210186100131753,0.5321735719628555,0.478606243154436,0.5442723449146373,0.4629050707002177,0.4756160506160508,0.5045818661300895,0.4743116955443173,0.5210435302683587,1
0.4798079750948111,0.49236784523110694,0.5024705882352942,0.49954481612940504,0.541543757090937,0.4588717160975226,0.481842136282934,0.534951690821256,0.50573834911297,0.5504405345566734,0.4952417764790987,0.48583644435475726,0.4380252100840338,0.48652031930333806,0.42309113300492623,0.48562019069923074,0.3962502007172298,0.454830385132109,0.49128479510897155,0.4433347006514205,0.4882137900689,0.4451466664707192,0.4692907549071933,0.5032293027475835,0.5009185107360256,0.46664788492446074,0.5080979167382834,0.4430766253869969,0.5104201822051194,0.5560224089635855,0.4200087757752482,0.49465066862062645,0.4958041291874225,0.5686140350262059,0.489077964519141,0.4707162780275985,0.49055883316106697,0.4200300682988862,0.458198051948052,0.456140350877193,0.48538126198794596,0.48330785195009324,0.4588067190162265,0.441420373308263,0.47654173312068027,0.49240985222600653,0.49066813847681673,0.4339752009256655,0.433085152299914,0.45577578857630024,1
0.56747557997558,0.522953378142395,0.49899958495661956,0.5220637625980737,0.4459687119248118,0.5347817754605325,0.49046075204236866,0.5079254019028424,0.5691759831715626,0.4751161814322916,0.5815832049306625,0.5147650948375158,0.528123749678728,0.529725085910653,0.5743217410589727,0.5815232401260018,0.5242468192457955,0.5365715856104121,0.533537604390243,0.5600741690866867,0.5788657670990012,0.5260427119429607,0.532302977965692,0.5432306614746609,0.543417161882754,0.4937842328216693,0.49527884187204635,0.4543004490627592,0.5138856585512249,0.4852898000948203,0.4757882439726927,0.44135954961140794,0.5173618501584873,0.4641044605160321,0.5202554131097372,0.5050267052409034,0.46879962143120024,0.3862268647305367,0.43704431533378896,0.358130904183536,0.49500179717904874,0.45770577461753925,0.4900613110450963,0.50172785609089,0.4964005229104268,0.48855596323355177,0.44124961094270976,0.501664568622656,0.5096455035479425,0.49051033573477104,0
0.4899743242275537,0.4899743242275537,0.487217276805719,0.48305755108244847,0.47832758578636597,0.5261498859095645,0.5261498859095645,0.47913148389738797,0.486069902871081,0.47521530706305937,0.493482707768422,0.493482707768422,0.472118570742424,0.41780844731155303,0.4640118778531223,0.5400900126132323,0.5400900126132323,0.47794117647058804,0.44357585139318867,0.46367102396514165,0.501168619222475,0.501168619222475,0.4712202514834096,0.46272065975455795,0.48420341902801534,0.5554426155455379,0.5026053447221352,0.49099762872628727,0.4978533805156885,0.52454996836071,0.5253629336349925,0.5080479312464264,0.47114344742573044,0.5271312700848715,0.5095697122449175,0.4973891757165745,0.48034048168067556,0.4768235977913395,0.5052956028309264,0.522789431222267,0.5184415703540635,0.5017967672975703,0.5266251704518737,0.49393407705140946,0.5423545661358464,0.5345290568317578,0.5050116953721888,0.517079649543295,0.5167139474326985,0.517514681434938,0
0.44526684855768295,0.5014751741404526,0.5250791709615239,0.49497846429843334,0.49272394046784285,0.43049074074074073,0.5156612670675436,0.5014153142455029,0.4752064837368802,0.4841569177758635,0.5132183908045975,0.5274855497898345,0.4670111294178457,0.48878566608829777,0.515497388178532,0.5003306878306878,0.5081815807404043,0.475633754305396,0.48727416714549077,0.5251039985881403,0.468656133605671,0.4918755802879467,0.488001025608254,0.490993362443612,0.48360480122872773,0.5528079772628357,0.553407864181259,0.44214594246852307,0.4696827079954942,0.5224319096659522,0.5373010628329522,0.5074725274725275,0.48578815731224534,0.5145336726065939,0.5479738562091504,0.5018939393939394,0.602980352980353,0.5267857142857142,0.5287324464153732,0.4839855266684535,0.46703587772662025,0.6614056531703589,0.5465127854772592,0.5575668539466643,0.4840349183151522,0.5256777743692,0.587602410312334,0.533346800258565,0.533006709039548,0.46976321384495956,0
0.4572744915893171,0.4569437433521685,0.44027820043812793,0.47472671007153766,0.4726651347588159,0.4975908238370746,0.5321456321456322,0.4405523760890082,0.4621945947265096,0.46235665313516383,0.578043164313222,0.5535473298631195,0.6064357450297194,0.5022596153846155,0.617239819004525,0.5229625892288925,0.5068783767911675,0.5180910720635294,0.490651027459538,0.5394428835910094,0.5173814165042234,0.5273391208862892,0.5137338874211412,0.495256166982922,0.5062356071469585,0.47614000094761755,0.545056310598742,0.4782764945335297,0.5547819040942488,0.6438570096158949,0.46130558744415284,0.5024912746286793,0.4901358094816234,0.5475510684942734,0.6036761800178828,0.5107497270720922,0.5557605886978992,0.5376727334007415,0.582641196013289,0.6049265450861195,0.501913574461549,0.574675963950016,0.5868720503089575,0.5619756350120695,0.643155961981567,0.5273307935603699,0.5779651226757619,0.5752634561901803,0.5734159677302295,0.5998380847445598,1
0.49326410621147465,0.4822690108687798,0.5003601789188978,0.5210323119788564,0.5310803270803272,0.5033613445378151,0.52212859122617,0.522850640923753,0.522462312553119,0.5083192170148692,0.4909564222944505,0.4912581699346408,0.5214627566084398,0.43400383141762455,0.581953734671126,0.51972921634962,0.48559422211970926,0.5122806498784973,0.44713620230700973,0.5545722063780137,0.48907547940422774,0.486778732994398,0.5050483686942427,0.47556395447808997,0.5186119819786655,0.5331257573362836,0.4778374507697817,0.4474500527132107,0.5244424529124652,0.48913835120992316,0.5310948773448774,0.5133649614532289,0.43160779497786256,0.4840202275600506,0.4599206634455387,0.4154040404040405,0.45622895622895626,0.40514589295077075,0.525,0.42021113548080224,0.4333214197465495,0.44939480633802825,0.4097852845796925,0.543073593073593,0.3996614309114308,0.4454297565808358,0.48630991007694424,0.4348643543956042,0.5131065092495668,0.42269874068246605,1
0.48728013394996317,0.47383542968888126,0.4618886500547079,0.5616695575890344,0.49577472727711813,0.4948051944143014,0.45448937833538494,0.47330197180997136,0.48233764059613493,0.522202778845326,0.518290307333668,0.47903874269005847,0.511842105263158,0.5114092873818274,0.4693627450980395,0.4972567270645948,0.46593733005015425,0.5051816027718332,0.49691583069091505,0.4633817270906618,0.488396293178366,0.5018107076261905,0.48318465333913774,0.497583050499509,0.4761068991952923,0.47685197772637666,0.5265549244953492,0.5350534320042282,0.48840016215156057,0.4926910050627805,0.5642220524573466,0.525498203810859,0.5113609950129314,0.4991236922978774,0.4707389309782452,0.5509727061556328,0.5140669763840497,0.5386375024763148,0.5320276653171387,0.4879433029374425,0.5292091088634869,0.5137828140382102,0.5135672817748288,0.48375180219499997,0.5280904213494505,0.48533046814296826,0.506855139784187,0.5305709725497177,0.5008238040065878,0.4978770502458203,0
